t,spot_price,act_dol,act_ETH,net_worth,profit,threshold,target_price,price_gap,fees,spent,gains,profit
9024,360.72,739783.6206250014,655,976055.2206250014,-23944.779374998645,1.26252,358.9652,1.7548000000000457,7069.329375000004,1540439.4000000022,1287292.3500000022,-260216.37937500005
9025,360.72,741582.7116250014,650,976050.7116250014,-23949.288374998607,1.26252,359.03130000000004,1.688699999999983,7073.838375000004,1540439.4000000022,1289095.9500000023,-258417.28837499995
9026,361.35,743384.9447500014,645,976455.6947500014,-23544.30524999858,1.264725,359.0941,2.255899999999997,7078.355250000004,1540439.4000000022,1290902.7000000023,-256615.05524999995
9027,360.96,745185.2327500014,640,976199.6327500014,-23800.367249998613,1.26336,359.15950000000004,1.8004999999999427,7082.867250000004,1540439.4000000022,1292707.5000000023,-254814.76724999992
9028,361.42,746987.8150000013,635,976489.5150000013,-23510.484999998705,1.2649700000000001,359.2228,2.1972000000000094,7087.385000000004,1540439.4000000022,1294514.6000000024,-253012.18499999982
9029,361.34,748789.9982500013,630,976434.1982500013,-23565.801749998704,1.2646899999999999,359.2907,2.0492999999999597,7091.901750000004,1540439.4000000022,1296321.3000000024,-251210.00174999985
9030,361.47,750592.8298750013,625,976511.5798750013,-23488.420124998665,1.2651450000000002,359.35779999999994,2.1122000000000867,7096.420125000003,1540439.4000000022,1298128.6500000025,-249407.17012499977
9031,361.76,752397.1078750014,620,976688.3078750013,-23311.692124998663,1.26616,359.415,2.3449999999999704,7100.942125000003,1540439.4000000022,1299937.4500000025,-247602.89212499972
9032,361.76,754201.3858750014,615,976683.7858750015,-23316.214124998543,1.26616,359.4787,2.2812999999999874,7105.464125000003,1540439.4000000022,1301746.2500000026,-245798.61412499967
9033,361.69,756005.3147500014,610,976636.2147500014,-23363.78524999856,1.2659150000000001,359.53890000000007,2.1510999999999285,7109.985250000003,1540439.4000000022,1303554.7000000025,-243994.68524999972
9034,361.69,757809.2436250014,605,976631.6936250015,-23368.30637499853,1.2659150000000001,359.5965000000001,2.0934999999998922,7114.506375000004,1540439.4000000022,1305363.1500000025,-242190.75637499976
9035,361.90,759614.2198750013,600,976754.2198750013,-23245.78012499865,1.26665,359.6541000000002,2.2458999999997786,7119.030125000004,1540439.4000000022,1307172.6500000025,-240385.78012499976
9036,361.87,761419.0465000013,595,976731.6965000014,-23268.30349999864,1.266545,359.7179000000001,2.152099999999905,7123.553500000004,1540439.4000000022,1308982.0000000026,-238580.95349999968
9037,361.78,763223.4242500013,590,976673.6242500013,-23326.375749998726,1.26623,359.7774000000001,2.002599999999859,7128.075750000004,1540439.4000000022,1310790.9000000025,-236776.57574999979
9038,361.86,765028.2010000013,585,976716.3010000013,-23283.69899999874,1.26651,359.8465000000001,2.013499999999908,7132.599000000004,1540439.4000000022,1312600.2000000025,-234971.79899999974
9039,361.95,766833.4266250012,580,976764.4266250012,-23235.573374998756,1.266825,359.9151000000001,2.0348999999998796,7137.123375000004,1540439.4000000022,1314409.9500000025,-233166.57337499972
9040,361.99,768638.8517500012,575,976783.1017500012,-23216.898249998805,1.2669650000000001,359.9907,1.9993000000000052,7141.648250000004,1540439.4000000022,1316219.9000000025,-231361.14824999977
9041,361.99,770444.2768750011,570,976778.5768750012,-23221.423124998808,1.2669650000000001,360.05369999999994,1.9363000000000739,7146.173125000004,1540439.4000000022,1318029.8500000024,-229555.72312499981
9042,361.99,772249.7020000011,565,976774.0520000011,-23225.947999998927,1.2669650000000001,360.12,1.8700000000000045,7150.698000000004,1540439.4000000022,1319839.8000000024,-227750.29799999986
9043,362.00,774055.1770000011,560,976775.1770000011,-23224.822999998927,1.2670000000000001,360.2062999999999,1.7937000000001149,7155.223000000004,1540439.4000000022,1321649.8000000024,-225944.82299999986
9044,362.00,775860.652000001,555,976770.652000001,-23229.34799999895,1.2670000000000001,360.2946999999999,1.7053000000000793,7159.748000000003,1540439.4000000022,1323459.8000000024,-224139.34799999985
9045,362.35,777667.872625001,550,976960.372625001,-23039.627374998992,1.2682250000000002,360.3553,1.994700000000023,7164.277375000003,1540439.4000000022,1325271.5500000024,-222332.12737499987
9046,362.13,779473.996000001,545,976834.846000001,-23165.15399999905,1.267455,360.41939999999994,1.7106000000000563,7168.804000000004,1540439.4000000022,1327082.2000000023,-220526.00399999996
9047,362.26,781280.7677500009,540,976901.167750001,-23098.832249999046,1.26791,360.48929999999996,1.7707000000000335,7173.332250000004,1540439.4000000022,1328893.5000000023,-218719.2322499999
9048,362.38,783088.138000001,535,976961.438000001,-23038.561999998987,1.26833,360.5696,1.8104000000000156,7177.862000000004,1540439.4000000022,1330705.4000000022,-216911.862
9049,362.38,784895.508250001,530,976956.908250001,-23043.091749998974,1.26833,360.62229999999994,1.7577000000000567,7182.391750000003,1540439.4000000022,1332517.3000000021,-215104.4917500001
9050,362.26,786702.280000001,525,976888.780000001,-23111.21999999904,1.26791,360.67209999999994,1.5879000000000474,7186.920000000004,1540439.4000000022,1334328.6000000022,-213297.72000000006
9051,362.38,788509.650250001,520,976947.250250001,-23052.749749999028,1.26833,360.7336,1.6463999999999714,7191.449750000003,1540439.4000000022,1336140.500000002,-211490.34975000014
9052,362.39,790317.0703750009,515,976947.9203750009,-23052.07962499908,1.268365,360.783,1.606999999999971,7195.979625000004,1540439.4000000022,1337952.450000002,-209682.9296250002
9053,362.39,792124.4905000009,510,976943.3905000009,-23056.60949999909,1.268365,360.83689999999996,1.553100000000029,7200.509500000004,1540439.4000000022,1339764.400000002,-207875.50950000025
9054,362.39,793931.9106250008,505,976938.8606250008,-23061.139374999213,1.268365,360.90100000000007,1.488999999999919,7205.039375000004,1540439.4000000022,1341576.350000002,-206068.08937500027
9055,363.00,795742.3731250009,500,977242.3731250009,-22757.626874999143,1.2705,360.9607,2.0393000000000256,7209.576875000004,1540439.4000000022,1343391.350000002,-204257.62687500028
9056,363.00,797552.8356250009,495,977237.8356250009,-22762.16437499912,1.2705,361.0336,1.9664000000000215,7214.114375000005,1540439.4000000022,1345206.350000002,-202447.16437500028
9057,363.00,799363.2981250009,490,977233.2981250009,-22766.701874999097,1.2705,361.10400000000004,1.8959999999999582,7218.651875000005,1540439.4000000022,1347021.350000002,-200636.7018750003
9058,363.41,801175.805500001,485,977429.6555000009,-22570.344499999075,1.271935,361.1732,2.2368000000000166,7223.194500000005,1540439.4000000022,1348838.400000002,-198824.19450000025
9059,363.20,802987.2655000009,480,977323.2655000009,-22676.73449999909,1.2711999999999999,361.2431,1.956899999999962,7227.734500000005,1540439.4000000022,1350654.400000002,-197012.73450000022
9060,363.42,804799.8227500009,475,977424.3227500009,-22575.677249999135,1.27197,361.31089999999995,2.109100000000069,7232.277250000005,1540439.4000000022,1352471.500000002,-195200.17725000015
9061,363.80,806614.2752500009,470,977600.2752500009,-22399.72474999912,1.2733,361.37199999999996,2.428000000000054,7236.824750000004,1540439.4000000022,1354290.500000002,-193385.72475000014
9062,363.54,808427.4310000009,465,977473.5310000009,-22526.46899999911,1.2723900000000001,361.4375,2.1025000000000205,7241.369000000004,1540439.4000000022,1356108.200000002,-191572.5690000002
9063,363.54,810240.586750001,460,977468.986750001,-22531.01324999903,1.2723900000000001,361.4993,2.0407000000000153,7245.913250000004,1540439.4000000022,1357925.900000002,-189759.41325000025
9064,363.57,812053.892125001,455,977478.2421250009,-22521.75787499908,1.272495,361.5590000000001,2.0109999999999104,7250.457875000005,1540439.4000000022,1359743.750000002,-187946.10787500013
9065,363.62,813867.446875001,450,977496.446875001,-22503.553124999045,1.27267,361.6171,2.002900000000011,7255.003125000005,1540439.4000000022,1361561.8500000022,-186132.55312500006
9066,362.27,813867.446875001,450,976888.946875001,-23111.053124999045,1.2679449999999999,361.6726000000001,0.5973999999998796,7255.003125000005,1540439.4000000022,1361561.8500000022,-186132.55312500006
9067,362.97,813867.446875001,450,977203.946875001,-22796.053124999045,1.2703950000000002,361.71270000000004,1.2572999999999865,7255.003125000005,1540439.4000000022,1361561.8500000022,-186132.55312500006
9068,363.37,815679.754750001,445,977379.404750001,-22620.595249998965,1.271795,361.75739999999996,1.612600000000043,7259.545250000005,1540439.4000000022,1363378.7000000023,-184320.24524999995
9069,363.37,817492.0626250011,440,977374.862625001,-22625.137374999,1.271795,361.80480000000006,1.5651999999999475,7264.087375000005,1540439.4000000022,1365195.5500000024,-182507.93737499986
9070,363.49,819304.9690000011,435,977423.1190000011,-22576.880999998888,1.272215,361.8522000000001,1.6377999999999133,7268.631000000005,1540439.4000000022,1367013.0000000023,-180695.0309999999
9071,363.54,821118.1247500011,430,977440.3247500011,-22559.675249998923,1.2723900000000001,361.90170000000006,1.6382999999999583,7273.175250000005,1540439.4000000022,1368830.7000000023,-178881.87524999995
9072,363.54,822931.2805000012,425,977435.7805000012,-22564.219499998842,1.2723900000000001,361.9471000000001,1.5928999999999292,7277.719500000005,1540439.4000000022,1370648.4000000022,-177068.7195
9073,363.54,824744.4362500012,420,977431.2362500012,-22568.76374999876,1.2723900000000001,361.97,1.5699999999999932,7282.263750000005,1540439.4000000022,1372466.1000000022,-175255.56375000006
9074,363.54,826557.5920000012,415,977426.6920000012,-22573.307999998797,1.2723900000000001,361.9873,1.5527000000000157,7286.8080000000045,1540439.4000000022,1374283.8000000021,-173442.4080000001
9075,363.43,828370.1991250012,410,977376.4991250013,-22623.500874998746,1.272005,362.01480000000004,1.4151999999999703,7291.350875000005,1540439.4000000022,1376100.950000002,-171629.8008750002
9076,363.13,828370.1991250012,410,977253.4991250013,-22746.500874998746,1.270955,362.04220000000004,1.0877999999999588,7291.350875000005,1540439.4000000022,1376100.950000002,-171629.8008750002
9077,363.14,828370.1991250012,410,977257.5991250012,-22742.40087499877,1.27099,362.0699000000001,1.0700999999999112,7291.350875000005,1540439.4000000022,1376100.950000002,-171629.8008750002
9078,362.86,828370.1991250012,410,977142.7991250012,-22857.200874998816,1.27001,362.0913,0.7687000000000239,7291.350875000005,1540439.4000000022,1376100.950000002,-171629.8008750002
9079,363.14,828370.1991250012,410,977257.5991250012,-22742.40087499877,1.27099,362.10729999999995,1.032700000000034,7291.350875000005,1540439.4000000022,1376100.950000002,-171629.8008750002
9080,363.09,828370.1991250012,410,977237.0991250012,-22762.90087499877,1.270815,362.11879999999996,0.9712000000000103,7291.350875000005,1540439.4000000022,1376100.950000002,-171629.8008750002
9081,363.55,830183.4047500012,405,977421.1547500012,-22578.84524999885,1.2724250000000001,362.1303,1.4197000000000344,7295.895250000005,1540439.4000000022,1377918.700000002,-169816.5952500002
9082,363.55,831996.6103750011,400,977416.6103750011,-22583.389624998905,1.2724250000000001,362.14639999999997,1.40360000000004,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9083,363.14,831996.6103750011,400,977252.6103750011,-22747.389624998905,1.27099,362.1736,0.9663999999999646,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9084,363.40,831996.6103750011,400,977356.6103750011,-22643.389624998905,1.2719,362.19410000000005,1.2058999999999287,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9085,363.01,831996.6103750011,400,977200.6103750011,-22799.389624998905,1.270535,362.2166000000001,0.793399999999906,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9086,363.20,831996.6103750011,400,977276.6103750011,-22723.389624998905,1.2711999999999999,362.2354000000001,0.9645999999999049,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9087,362.95,831996.6103750011,400,977176.6103750011,-22823.389624998905,1.270325,362.2561,0.6938999999999851,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9088,363.02,831996.6103750011,400,977204.6103750011,-22795.389624998905,1.27057,362.26849999999996,0.7515000000000214,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9089,363.02,831996.6103750011,400,977204.6103750011,-22795.389624998905,1.27057,362.28399999999993,0.7360000000000468,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9090,362.31,831996.6103750011,400,976920.6103750011,-23079.389624998905,1.2680850000000001,362.30089999999984,0.00910000000015998,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9091,362.30,831996.6103750011,400,976916.6103750011,-23083.389624998905,1.2680500000000001,362.3097999999999,-0.009799999999870579,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9092,362.21,831996.6103750011,400,976880.6103750011,-23119.389624998905,1.267735,362.32079999999996,-0.11079999999998336,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9093,362.01,831996.6103750011,400,976800.6103750011,-23199.389624998905,1.267035,362.3325,-0.3224999999999909,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9094,361.74,831996.6103750011,400,976692.6103750011,-23307.389624998905,1.2660900000000002,362.3422,-0.6021999999999821,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9095,361.74,831996.6103750011,400,976692.6103750011,-23307.389624998905,1.2660900000000002,362.343,-0.6030000000000086,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9096,361.16,831996.6103750011,400,976460.6103750011,-23539.389624998905,1.2640600000000002,362.3456,-1.1855999999999653,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9097,361.15,831996.6103750011,400,976456.6103750011,-23543.389624998905,1.264025,362.344,-1.1940000000000168,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9098,361.42,831996.6103750011,400,976564.6103750011,-23435.389624998905,1.2649700000000001,362.3423,-0.922300000000007,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9099,361.90,831996.6103750011,400,976756.6103750011,-23243.389624998905,1.26665,362.3428,-0.44280000000003383,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9100,362.01,831996.6103750011,400,976800.6103750011,-23199.389624998905,1.267035,362.34200000000004,-0.3320000000000505,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9101,361.89,831996.6103750011,400,976752.6103750011,-23247.389624998905,1.266615,362.3371000000001,-0.4471000000000913,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9102,362.19,831996.6103750011,400,976872.6103750011,-23127.389624998905,1.267665,362.3347,-0.14470000000000027,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9103,362.02,831996.6103750011,400,976804.6103750011,-23195.389624998905,1.26707,362.3365000000001,-0.3165000000001328,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9104,361.63,831996.6103750011,400,976648.6103750011,-23351.389624998905,1.265705,362.3354,-0.7053999999999974,7300.439625000005,1540439.4000000022,1379736.450000002,-168003.38962500019
9105,360.78,830188.2006250011,405,976304.1006250011,-23695.899374998873,1.26273,362.3236,-1.5436000000000263,7304.949375000006,1542243.3000000021,1379736.450000002,-169811.7993750001
9106,361.23,830188.2006250011,405,976486.3506250011,-23513.649374998873,1.264305,362.30449999999996,-1.0744999999999436,7304.949375000006,1542243.3000000021,1379736.450000002,-169811.7993750001
9107,361.23,830188.2006250011,405,976486.3506250011,-23513.649374998873,1.264305,362.2849999999999,-1.0549999999998931,7304.949375000006,1542243.3000000021,1379736.450000002,-169811.7993750001
9108,361.02,830188.2006250011,405,976401.3006250011,-23598.69937499892,1.2635699999999999,362.26550000000003,-1.2455000000000496,7304.949375000006,1542243.3000000021,1379736.450000002,-169811.7993750001
9109,360.95,828378.9387500011,410,976368.4387500011,-23631.561249998864,1.263325,362.2518,-1.3018000000000143,7309.461250000006,1544048.0500000021,1379736.450000002,-171621.0612500001
9110,361.04,828378.9387500011,410,976405.3387500012,-23594.66124999884,1.26364,362.2464,-1.2063999999999737,7309.461250000006,1544048.0500000021,1379736.450000002,-171621.0612500001
9111,361.04,828378.9387500011,410,976405.3387500012,-23594.66124999884,1.26364,362.2382,-1.1981999999999857,7309.461250000006,1544048.0500000021,1379736.450000002,-171621.0612500001
9112,361.04,828378.9387500011,410,976405.3387500012,-23594.66124999884,1.26364,362.22659999999996,-1.1865999999999417,7309.461250000006,1544048.0500000021,1379736.450000002,-171621.0612500001
9113,360.97,828378.9387500011,410,976376.6387500011,-23623.36124999891,1.263395,362.2149999999999,-1.2449999999998909,7309.461250000006,1544048.0500000021,1379736.450000002,-171621.0612500001
9114,360.79,826570.4788750012,415,976298.3288750012,-23701.67112499883,1.2627650000000001,362.20349999999996,-1.4134999999999422,7313.9711250000055,1545852.000000002,1379736.450000002,-173429.52112500006
9115,360.99,826570.4788750012,415,976381.3288750012,-23618.67112499883,1.263465,362.19030000000004,-1.200300000000027,7313.9711250000055,1545852.000000002,1379736.450000002,-173429.52112500006
9116,360.26,824764.6756250012,420,976073.8756250012,-23926.12437499885,1.26091,362.1867,-1.9266999999999825,7318.474375000005,1547653.3000000021,1379736.450000002,-175235.32437500008
9117,360.92,824764.6756250012,420,976351.0756250012,-23648.92437499878,1.26322,362.18170000000003,-1.261700000000019,7318.474375000005,1547653.3000000021,1379736.450000002,-175235.32437500008
9118,360.71,822956.6167500012,425,976258.3667500012,-23741.63324999879,1.2624849999999999,362.18370000000004,-1.4737000000000648,7322.983250000006,1549456.8500000022,1379736.450000002,-177043.38325000016
9119,359.97,821152.2671250012,430,975939.3671250012,-24060.632874998846,1.2598950000000002,362.1818,-2.2117999999999824,7327.482875000006,1551256.7000000023,1379736.450000002,-178847.73287500025
9120,359.97,819347.9175000011,435,975934.8675000011,-24065.1324999989,1.2598950000000002,362.1725,-2.2024999999999864,7331.982500000006,1553056.5500000024,1379736.450000002,-180652.08250000034
9121,360.00,817543.4175000011,440,975943.4175000011,-24056.582499998854,1.26,362.1597000000001,-2.1597000000001003,7336.482500000006,1554856.5500000024,1379736.450000002,-182456.58250000034
9122,359.90,815739.4187500011,445,975894.9187500011,-24105.081249998882,1.25965,362.14579999999995,-2.2457999999999743,7340.981250000006,1556656.0500000024,1379736.450000002,-184260.58125000034
9123,359.27,813938.5778750011,450,975610.0778750011,-24389.922124998877,1.257445,362.13090000000005,-2.860900000000072,7345.472125000007,1558452.4000000025,1379736.450000002,-186061.42212500042
9124,359.69,812135.6317500011,455,975794.5817500011,-24205.41824999894,1.258915,362.1164,-2.426400000000001,7349.968250000006,1560250.8500000024,1379736.450000002,-187864.36825000038
9125,359.69,810332.6856250011,460,975790.0856250011,-24209.914374998887,1.258915,362.1061,-2.4161000000000286,7354.464375000006,1562049.3000000024,1379736.450000002,-189667.31437500034
9126,359.72,808529.5891250011,465,975799.3891250012,-24200.61087499885,1.25902,362.0958,-2.3757999999999697,7358.960875000006,1563847.9000000025,1379736.450000002,-191470.41087500044
9127,359.72,806726.4926250011,470,975794.8926250011,-24205.107374998857,1.25902,362.07950000000005,-2.3595000000000255,7363.457375000006,1565646.5000000026,1379736.450000002,-193273.5073750005
9128,359.72,804923.3961250011,475,975790.3961250011,-24209.603874998866,1.25902,362.06710000000004,-2.3471000000000117,7367.9538750000065,1567445.1000000027,1379736.450000002,-195076.6038750006
9129,358.89,803124.4600000011,480,975391.6600000011,-24608.33999999892,1.2561149999999999,362.0501000000001,-3.1601000000001136,7372.440000000007,1569239.5500000026,1379736.450000002,-196875.54000000056
9130,358.89,801325.5238750011,485,975387.1738750011,-24612.826124998857,1.2561149999999999,362.0256,-3.135600000000011,7376.926125000007,1571034.0000000026,1379736.450000002,-198674.4761250005
9131,359.27,799524.6830000011,490,975566.9830000012,-24433.01699999883,1.257445,361.99980000000005,-2.7298000000000684,7381.417000000008,1572830.3500000027,1379736.450000002,-200475.31700000062
9132,359.27,797723.8421250011,495,975562.4921250012,-24437.507874998846,1.257445,361.9749,-2.704900000000009,7385.907875000008,1574626.7000000027,1379736.450000002,-202276.1578750007
9133,359.28,795922.9511250012,500,975562.9511250012,-24437.048874998814,1.25748,361.94999999999993,-2.669999999999959,7390.398875000008,1576423.1000000027,1379736.450000002,-204077.04887500062
9134,359.41,794121.4085000012,505,975623.4585000012,-24376.54149999877,1.257935,361.9258999999999,-2.515899999999874,7394.891500000008,1578220.1500000027,1379736.450000002,-205878.59150000065
9135,359.55,792319.1641250012,510,975689.6641250012,-24310.335874998826,1.2584250000000001,361.9031,-2.3530999999999835,7399.385875000008,1580017.9000000027,1379736.450000002,-207680.83587500066
9136,359.61,790516.6190000012,515,975715.7690000013,-24284.23099999875,1.2586350000000002,361.8796,-2.2695999999999685,7403.8810000000085,1581815.9500000027,1379736.450000002,-209483.3810000007
9137,359.64,788713.9235000012,520,975726.7235000012,-24273.276499998756,1.25874,361.85700000000014,-2.217000000000155,7408.3765000000085,1583614.1500000027,1379736.450000002,-211286.07650000066
9138,359.69,786910.9773750012,525,975748.2273750012,-24251.77262499882,1.258915,361.83560000000006,-2.1456000000000586,7412.872625000008,1585412.6000000027,1379736.450000002,-213089.02262500062
9139,359.69,785108.0312500012,530,975743.7312500011,-24256.268749998882,1.258915,361.8139,-2.123899999999992,7417.368750000008,1587211.0500000026,1379736.450000002,-214891.96875000055
9140,359.69,783305.0851250011,535,975739.2351250012,-24260.76487499883,1.258915,361.79130000000004,-2.1013000000000375,7421.8648750000075,1589009.5000000026,1379736.450000002,-216694.9148750005
9141,359.67,781502.2392500011,540,975724.0392500012,-24275.960749998805,1.258845,361.7683,-2.0982999999999947,7426.360750000007,1590807.8500000027,1379736.450000002,-218497.7607500006
9142,359.67,779699.3933750011,545,975719.5433750012,-24280.456624998827,1.258845,361.7451000000001,-2.075100000000077,7430.856625000007,1592606.2000000027,1379736.450000002,-220300.6066250007
9143,359.43,777897.7505000011,550,975584.2505000011,-24415.74949999887,1.258005,361.7219,-2.2918999999999983,7435.349500000007,1594403.3500000027,1379736.450000002,-222102.24950000062
9144,359.38,776096.3582500011,555,975552.2582500011,-24447.74174999888,1.25783,361.69620000000003,-2.3162000000000376,7439.841750000007,1596200.2500000026,1379736.450000002,-223903.64175000053
9145,359.38,774294.9660000011,560,975547.766000001,-24452.233999999007,1.25783,361.6699999999999,-2.2899999999999068,7444.334000000007,1597997.1500000025,1379736.450000002,-225705.03400000042
9146,359.02,772495.3782500011,565,975341.678250001,-24658.321749998955,1.25657,361.6402999999999,-2.6202999999999292,7448.821750000007,1599792.2500000026,1379736.450000002,-227504.62175000052
9147,358.66,770697.5950000011,570,975133.7950000011,-24866.20499999891,1.2553100000000001,361.60919999999993,-2.9491999999999052,7453.305000000008,1601585.5500000026,1379736.450000002,-229302.40500000055
9148,358.56,768900.3130000011,575,975072.3130000011,-24927.68699999887,1.25496,361.5732,-3.0131999999999834,7457.7870000000075,1603378.3500000027,1379736.450000002,-231099.68700000062
9149,359.00,767100.8255000011,580,975320.8255000011,-24679.174499998917,1.2565,361.5349999999999,-2.5349999999999113,7462.274500000008,1605173.3500000027,1379736.450000002,-232899.1745000006
9150,359.48,765298.9320000011,585,975594.7320000011,-24405.267999998876,1.25818,361.50120000000004,-2.0212000000000216,7466.768000000007,1606970.7500000026,1379736.450000002,-234701.06800000052
9151,359.14,763498.742750001,590,975391.342750001,-24608.657249999,1.25699,361.4734,-2.33340000000004,7471.257250000007,1608766.4500000025,1379736.450000002,-236501.25725000046
9152,359.13,761698.603625001,595,975380.953625001,-24619.046374998987,1.256955,361.441,-2.3109999999999786,7475.746375000007,1610562.1000000024,1379736.450000002,-238301.3963750004
9153,358.99,759899.166250001,600,975293.166250001,-24706.833749998943,1.2564650000000002,361.4084,-2.418399999999963,7480.233750000007,1612357.0500000024,1379736.450000002,-240100.83375000034
9154,359.02,758099.5785000011,605,975306.6785000011,-24693.321499998914,1.25657,361.3743999999999,-2.3543999999999414,7484.721500000007,1614152.1500000025,1379736.450000002,-241900.42150000043
9155,358.86,756300.7927500011,610,975205.392750001,-24794.607249998953,1.25601,361.3406999999999,-2.4806999999998993,7489.207250000007,1615946.4500000025,1379736.450000002,-243699.20725000047
9156,358.44,754504.112250001,615,974944.712250001,-25055.28774999897,1.25454,361.29929999999985,-2.8592999999998483,7493.687750000006,1617738.6500000025,1379736.450000002,-245495.88775000043
9157,358.48,752707.231250001,620,974964.831250001,-25035.168749999022,1.25468,361.2537,-2.7736999999999625,7498.168750000006,1619531.0500000024,1379736.450000002,-247292.76875000034
9158,358.48,750910.350250001,625,974960.350250001,-25039.64974999905,1.25468,361.2085000000001,-2.7285000000000537,7502.649750000006,1621323.4500000023,1379736.450000002,-249089.64975000024
9159,358.50,749113.369000001,630,974968.369000001,-25031.630999999004,1.25475,361.1592000000001,-2.659200000000112,7507.131000000006,1623115.9500000023,1379736.450000002,-250886.63100000023
9160,358.40,747316.889000001,635,974900.889000001,-25099.110999998986,1.2544,361.11220000000003,-2.7122000000000526,7511.611000000005,1624907.9500000023,1379736.450000002,-252683.11100000024
9161,358.17,745521.5618750011,640,974750.3618750011,-25249.63812499889,1.253595,361.06200000000007,-2.8920000000000528,7516.088125000006,1626698.8000000024,1379736.450000002,-254478.43812500034
9162,357.97,743727.237250001,645,974617.8872500011,-25382.112749998923,1.252895,361.00570000000005,-3.03570000000002,7520.5627500000055,1628488.6500000025,1379736.450000002,-256272.76275000043
9163,357.95,741933.0128750011,650,974600.5128750011,-25399.487124998937,1.252825,360.95000000000005,-3.000000000000057,7525.037125000005,1630278.4000000025,1379736.450000002,-258066.98712500042
9164,357.95,740138.7885000011,655,974596.0385000011,-25403.961499998928,1.252825,360.8941,-2.9440999999999917,7529.511500000005,1632068.1500000025,1379736.450000002,-259861.2115000004
9165,357.44,738347.1205000011,660,974257.5205000011,-25742.47949999885,1.25104,360.83789999999993,-3.397899999999936,7533.979500000005,1633855.3500000024,1379736.450000002,-261652.8795000004
9166,357.31,736556.1041250011,665,974167.2541250011,-25832.74587499886,1.250585,360.7761,-3.466099999999983,7538.445875000005,1635641.9000000025,1379736.450000002,-263443.8958750004
9167,357.93,734761.9800000011,670,974575.0800000011,-25424.919999998878,1.252755,360.72649999999993,-2.7964999999999236,7542.920000000005,1637431.5500000024,1379736.450000002,-265238.0200000003
9168,357.93,732967.8558750012,675,974570.6058750012,-25429.394124998827,1.252755,360.6760999999999,-2.746099999999899,7547.394125000004,1639221.2000000023,1379736.450000002,-267032.1441250002
9169,357.76,731174.5838750012,680,974451.3838750012,-25548.616124998778,1.25216,360.6217,-2.861699999999985,7551.866125000004,1641010.0000000023,1379736.450000002,-268825.4161250003
9170,357.76,729381.3118750012,685,974446.9118750012,-25553.088124998845,1.25216,360.5656000000001,-2.8056000000000836,7556.338125000004,1642798.8000000024,1379736.450000002,-270618.68812500034
9171,357.76,727588.0398750012,690,974442.4398750012,-25557.560124998796,1.25216,360.5083,-2.748300000000029,7560.810125000004,1644587.6000000024,1379736.450000002,-272411.9601250004
9172,357.76,725794.7678750012,695,974437.9678750011,-25562.032124998863,1.25216,360.4505000000001,-2.6905000000000996,7565.282125000003,1646376.4000000025,1379736.450000002,-274205.23212500045
9173,357.76,724001.4958750012,700,974433.4958750012,-25566.504124998813,1.25216,360.39270000000005,-2.6327000000000567,7569.754125000003,1648165.2000000025,1379736.450000002,-275998.50412500044
9174,357.41,722209.9782500012,705,974184.0282500013,-25815.971749998746,1.2509350000000001,360.33490000000006,-2.9249000000000365,7574.221750000003,1649952.2500000026,1379736.450000002,-277790.02175000054
9175,357.41,720418.4606250012,710,974179.5606250012,-25820.439374998794,1.2509350000000001,360.2736000000001,-2.8636000000000763,7578.689375000004,1651739.3000000026,1379736.450000002,-279581.5393750006
9176,357.41,718626.9430000013,715,974175.0930000013,-25824.906999998726,1.2509350000000001,360.2134000000001,-2.8034000000000674,7583.157000000004,1653526.3500000027,1379736.450000002,-281373.0570000006
9177,357.39,716835.5256250013,720,974156.3256250012,-25843.67437499878,1.250865,360.1562000000001,-2.76620000000014,7587.624375000004,1655313.3000000026,1379736.450000002,-283164.4743750006
